Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Vote
171.643358,25150.08862,2.0,3340.708046,1.0,712.0610766,1.0,0.0,0.0,0.250951324,0.5532557029999999,7509.0,475.49807930000003,65.67569829,5346.754127,292.7860001,72.86911609,21.80591845,2.491,56559.77526,2.0,193226.8811,1.531599821,439.57579680000003,49.30358063,57.21445266,100.0,0.0,16.0,68.11098872,1.0,3.0,1.0,0.0,1.0,480.3104512,9
844.6187987,184476.2989,0.0,79556.08572999999,0.0,1241.53584,0.0,1.0,0.0,0.7688758440000001,0.796707473,7302.0,894.3696707,29.50399059,8341.1497,70.76026546,32.50580733,29.90601396,8.698,99758.30678,0.0,429340.8151,2.9756192439999998,655.2410359,47.28151672,281.53959960000003,80.0,4.0,14.0,488.1267716,2.0,0.0,2.0,0.0,1.0,742.1580657000001,7
192.7433582,22806.02978,0.0,4202.025802,1.0,609.2573677999999,1.0,1.0,0.0,0.7812803979999999,0.912868283,7868.0,396.10682389999994,35.40575015,4341.912583,658.5844602000001,85.28665227,19.90243261,2.1319999999999997,47717.189000000006,1.0,126003.6253,8.849220707,354.9698935,24.06240541,64.24778608,100.0,0.0,9.0,190.0369557,4.0,0.0,2.0,0.0,1.0,434.5284739,4
626.889005,85918.73066,0.0,43884.49906,1.0,619.5286707,1.0,0.0,1.0,0.260913087,0.20686855399999998,3205.0,417.3702993,18.32353994,4946.41252,355.79353829999997,76.60564852,20.42964266,6.795,49707.28559,0.0,169058.4599,8.639823801,411.1671922,74.69401553,208.9630017,100.0,0.0,13.0,153.7476719,3.0,3.0,3.0,1.0,1.0,405.5573643,9
170.5282112,22828.124369999998,0.0,3297.939496,0.0,631.4277281000001,1.0,0.0,1.0,0.269267492,0.847533235,5755.0,410.5072583,83.68788059,4837.028795,922.6985963,55.48185569,20.26097871,4.245,49871.11337,1.0,161283.7068,2.042465338,401.6014278,18.24588848,56.84273708,100.0,0.0,14.0,144.4634791,3.0,2.0,2.0,0.0,0.0,443.62210580000004,9
319.864513,29387.551669999997,1.0,11484.76669,1.0,548.8740522,1.0,0.0,0.0,0.14367332300000002,0.63645178,6897.0,288.979054,54.42902911,3334.208064,484.3462172,37.46400846,16.99938393,3.103,39820.54783,2.0,75969.13821,4.327702785,275.62499560000003,4.615547042,106.62150430000001,80.0,4.0,8.0,308.8340495,0.0,1.0,0.0,0.0,2.0,522.4608082,11
448.8075687,36685.47667,0.0,22540.51738,1.0,641.7578886,1.0,0.0,0.0,0.028599106000000003,0.8928599,3215.0,481.24313820000003,85.98929846,3414.682667,214.0549293,77.92496262,,12.785,51137.57154,0.0,60132.67137999999,2.269563675,245.2196391,90.62169706,149.6025229,100.0,0.0,12.0,287.4492617,1.0,,2.0,1.0,0.0,368.2342007,1
167.1944986,40028.669669999996,2.0,3171.731539,1.0,904.8781105,0.0,0.0,0.0,0.09572827099999999,0.333365487,8162.0,,79.80070945,8493.09248,967.3532511,98.31507879,25.59959553,1.838,75826.68296,0.0,515870.69399999996,2.968080242,718.2413897999999,86.70228657,55.73149952,80.0,4.0,9.0,268.21991859999997,1.0,3.0,2.0,0.0,0.0,486.4972188,6
578.9203119,181406.6269,0.0,37441.72094,0.0,1363.47094,0.0,1.0,0.0,0.883029411,0.790356343,8612.0,899.791627,98.35275528,11200.184159999999,509.3655908,34.51285334,29.99652691,7.388,109108.3652,2.0,883712.9732,,940.0600902000001,44.01247397,192.9734373,80.0,4.0,10.0,727.5320303999999,2.0,1.0,2.0,1.0,1.0,919.3049335000001,1
168.102688,49233.57483,0.0,3205.8690850000003,0.0,989.5799922,0.0,0.0,1.0,0.944548698,0.73516951,5932.0,692.3531638999999,,10171.04558,942.0639256000001,71.57777469,26.31260466,10.068,83140.57244,0.0,771997.5738,8.243194139,878.6339247999999,26.20267984,56.03422932,70.0,7.0,13.0,428.526479,1.0,1.0,0.0,1.0,1.0,557.1975044,10
817.9791785,149205.9304,2.0,74625.98599999999,0.0,638.8886348999999,0.0,1.0,0.0,0.679146226,0.39527492299999994,3451.0,399.27772799999997,51.31073839,6270.794885,40.00372789,27.76096212,19.98193504,6.5489999999999995,51586.5744,2.0,299454.0437,4.992329471000001,547.2239429,94.15699258,272.6597262,90.0,1.0,9.0,122.114515,2.0,3.0,1.0,0.0,,449.632571,11
260.8482647,37512.70371,1.0,7657.151331,0.0,760.0180493,1.0,0.0,1.0,0.42707156799999996,0.848178933,9846.0,477.5280509,27.51966652,5269.369301,350.38854269999996,60.48440293,21.85241522,2.154,58743.1614,1.0,186132.9838,1.4908391840000002,431.4313199,84.05889787,86.94942156,40.0,3.0,8.0,103.49973370000001,3.0,1.0,0.0,0.0,0.0,574.1993428999999,8
194.98349319999997,53640.6636,2.0,4299.279233,1.0,1247.862659,0.0,1.0,1.0,0.639082705,0.15949089,8928.0,792.1932308999999,20.71427144,9837.494874,264.5832899,61.96020928,28.14592743,7.072,98214.19546,1.0,681137.9847,3.6836039460000003,825.3108412,47.85560451,64.99449773,100.0,,12.0,595.8175301,1.0,1.0,2.0,0.0,1.0,904.715334,1
,59862.60121,1.0,21303.74075,0.0,582.713169,1.0,1.0,1.0,0.8739998729999999,0.47122860899999996,6839.0,344.83662089999996,73.01921297,4806.074358,,98.87986393,18.56977708,3.161,45219.83672,0.0,169447.5815,7.162109932000001,411.6401116,96.13263789,145.4246064,70.0,7.0,10.0,182.4759595,2.0,3.0,2.0,1.0,1.0,,9
493.994821,29408.545889999998,2.0,27289.207510000004,0.0,178.82819369999999,1.0,0.0,0.0,0.296289682,0.06820702099999999,9290.0,104.13217940000001,0.538546476,1994.2271649999998,138.4102409,45.10515276,10.204517599999999,6.71,14460.19292,1.0,31896.631460000004,5.007984911,178.5962806,15.64990014,164.6649403,80.0,4.0,10.0,627.3774867999999,2.0,2.0,4.0,1.0,0.0,134.4992082,7
184.3482884,29481.03695,1.0,3847.481811,0.0,629.1976664,1.0,0.0,1.0,0.45993115700000003,0.136563465,7044.0,422.60420089999997,90.03521078,5642.817949,179.7842095,45.85508136,20.55733934,2.9560000000000004,51204.65065,2.0,230170.5737,2.9717985419999997,479.7609547,5.847936193,61.44942947,80.0,4.0,10.0,126.6952828,0.0,3.0,1.0,0.0,,401.7555803,9
692.2255654,89446.38264,1.0,53482.545560000006,1.0,799.7709623,1.0,0.0,0.0,0.548463964,0.644108356,7968.0,504.8223498,35.36566007,4886.114471,128.48528059999998,42.72381584,22.46825204,4.032,61082.42947999999,2.0,150270.1789,3.962556145,387.6469771,52.84681106,230.7418551,40.0,3.0,6.0,159.6579686,0.0,2.0,0.0,0.0,2.0,613.3322996,8
239.1583168,26718.4299,1.0,6444.908382,1.0,185.8427706,1.0,0.0,1.0,0.258834607,0.253650469,3298.0,72.79389714,85.95859751,3497.145489,593.2160821,62.24998727,8.531933962,12.702,15514.543419999998,2.0,112329.3898,5.971467085,335.15576949999996,43.39122719,79.71943893,100.0,0.0,16.0,562.3158118,0.0,0.0,1.0,0.0,1.0,173.6253724,7
299.514194,46737.35112,2.0,10077.47722,1.0,762.9712569,1.0,1.0,0.0,0.574400791,0.639885453,7033.0,450.0866181,69.91344632,5581.489053,968.2020091,21.09949279,21.21524495,2.967,58274.852889999995,0.0,219147.1778,9.103555139,468.13158169999997,23.90339533,99.83806465,60.0,2.0,11.0,135.7574196,2.0,1.0,0.0,1.0,0.0,622.1602849,9
120.9755331,15407.642780000002,1.0,1676.445134,1.0,635.2866981000001,1.0,1.0,0.0,0.49193551,0.723544011,10000.0,396.693237,60.23284867,4614.2357950000005,854.4732972999999,19.66732687,19.91715936,0.0,,0.0,145988.8953,6.906443276,382.08493210000006,27.19439338,40.32517769,60.0,2.0,9.0,158.0250581,1.0,1.0,1.0,0.0,0.0,480.10858310000003,9
105.6781065,2291.211639,2.0,1286.0996109999999,0.0,184.6632056,1.0,0.0,0.0,0.230549507,0.750033293,8085.0,149.752487,13.93220555,949.9362833999999,542.8843296,59.68814339,12.23733986,7.915,15081.488280000001,2.0,4230.608883,5.007263077,65.04313094,66.66379757,35.22603548,80.0,4.0,12.0,694.7124307999999,0.0,3.0,3.0,0.0,0.0,86.76330848,1
291.3910044,13539.65935,1.0,9541.432272,1.0,332.6883748,1.0,1.0,1.0,0.523145861,0.408457344,6755.0,299.56823239999994,30.1412557,1993.104618,423.835896,,17.30803953,9.245,28595.519519999998,0.0,19431.472130000002,4.31754098,139.3968154,29.53931084,97.13033479,70.0,7.0,9.0,575.8392769,0.0,1.0,1.0,1.0,0.0,98.27456822,1
420.80322199999995,12455.59077,1.0,19825.306819999998,0.0,376.7443688,1.0,0.0,0.0,0.061345154000000006,0.645712098,3328.0,400.3551137,40.87053977,1688.6970670000003,302.1246535,55.35177025,20.00887587,12.672,33885.052039999995,2.0,7885.206271999999,0.35502700600000003,88.79868395,35.6095915,140.2677407,90.0,1.0,14.0,643.5476139,,1.0,1.0,1.0,1.0,15.08979629,1
97.33478365,26694.32322,2.0,1095.118273,0.0,1317.772135,0.0,1.0,1.0,0.503055096,0.156353802,8352.0,914.6576569,33.71410794,10056.89508,987.4201126,27.55988373,30.24330764,7.648,106125.5027,0.0,676930.6884,9.348357348,822.7579767999999,91.87881122,32.44492788,70.0,7.0,9.0,617.6444098,4.0,3.0,2.0,1.0,0.0,824.6088923,7
916.7996813999999,162373.0039,1.0,93706.89498,,,0.0,0.0,1.0,0.622713605,0.614645236,8991.0,477.00950980000005,34.93625631,6267.273611,717.721517,20.80478626,21.84054738,1.0090000000000001,58263.23646,0.0,282306.7435,4.890977282,531.3254591,88.02327935,305.5998938,70.0,7.0,8.0,43.12154122,3.0,1.0,3.0,1.0,0.0,481.30186399999997,11
325.2807333,32969.91407,0.0,,0.0,801.8205982999999,1.0,0.0,0.0,0.503328749,0.528457482,6822.0,497.33622750000006,52.39106093,4035.4225539999998,811.5217756,84.97574092,22.30103647,3.178,,2.0,92461.61164,9.528354669,304.0750099,4.352056771,108.4269111,80.0,4.0,13.0,245.3276435,2.0,0.0,4.0,1.0,1.0,647.620985,2
2180.111636,498233.427,0.0,528835.2309,0.0,811.5522984,0.0,1.0,1.0,0.932580475,0.7746008640000001,4346.0,469.40946280000003,19.15386103,,720.2413525000001,34.17210558,21.66585938,9.654,63952.14054,1.0,470057.2621,5.904782386,685.6072214,15.95752651,726.7038785,80.0,4.0,13.0,235.1166295,2.0,2.0,2.0,0.0,0.0,641.0461196,0
636.758132,120244.8235,2.0,45273.4659,1.0,680.5927676,0.0,0.0,0.0,0.574316315,0.134378053,8743.0,434.6616563999999,89.20352824,6534.495886,682.9390102000001,96.73039871,20.84854087,1.2570000000000001,55110.021239999995,0.0,320941.8028,6.957082700000001,566.5172573,51.88684033,212.2527107,90.0,1.0,10.0,99.42086645,3.0,2.0,2.0,0.0,0.0,465.49110240000005,11
544.6377458,67207.38325,2.0,33150.465260000004,1.0,672.3847873,1.0,0.0,1.0,0.37965197100000003,0.697385612,5605.0,462.5609624,,4627.071548,914.2824684000001,39.59344078,21.50723047,4.395,53374.9709,0.0,137044.3101,9.880404933,370.1949623,82.01287747,181.54591530000002,100.0,0.0,14.0,148.5936021,2.0,3.0,4.0,1.0,2.0,438.1208498,9
632.154898,78232.52375,2.0,44622.91998,0.0,725.3822169,1.0,0.0,1.0,0.286949384,0.8845552459999999,7063.0,474.51170240000005,76.76656581,,383.24428439999997,22.30044261,21.78328952,2.937,56287.43112000001,1.0,137838.3851,8.195715058,371.2659223,51.60020122,210.7182993,60.0,2.0,9.0,133.1293975,3.0,0.0,4.0,0.0,0.0,522.3901850999999,9
579.4129057,140878.4718,0.0,37505.28377,0.0,911.4775056,0.0,0.0,0.0,0.970533619,0.216212595,3170.0,659.9247966,90.22133746,8614.050519,193.9510612,15.22083525,25.68900147,6.83,76445.87155,2.0,532053.6714,5.503887378,729.4200925,31.47363164,193.1376352,,1.0,10.0,279.8678655,2.0,0.0,2.0,0.0,0.0,489.2063587,6
493.94847869999995,97750.5505,2.0,27284.105,1.0,663.2303177,0.0,1.0,0.0,0.805714122,0.3861962,3045.0,392.50448639999996,3.159468248,6721.896404000001,365.28646989999993,29.90659303,19.81172598,8.955,53021.00821,1.0,352466.3238,2.821882861,593.6887432,48.70831335,164.6494929,40.0,3.0,8.0,142.5985337,2.0,2.0,1.0,1.0,0.0,501.2148113,3
80.39348869999999,642.0127072,0.0,754.9214991,0.0,43.431191,1.0,0.0,0.0,0.446352415,0.732074225,3380.0,29.40432844,62.77077768,298.3850396,227.27917369999997,82.72891419,5.422575812000001,12.62,3429.9165780000003,0.0,573.9684316,7.057905984,23.95763827,31.93015032,26.79782957,100.0,0.0,12.0,818.4026339,2.0,2.0,2.0,0.0,1.0,29.14306316,1
,20119.86033,1.0,1813.6124920000002,0.0,717.8187116,1.0,1.0,0.0,0.051818007,0.320209407,3098.0,434.1912401000001,45.15964247,5662.032324,552.7662176,56.540551199999996,20.83725606,6.902,55723.5684,0.0,229790.7883,6.862318823,479.36498439999997,92.03585407,41.97190239,80.0,4.0,12.0,90.2562339,1.0,1.0,3.0,0.0,0.0,558.2201941000001,9
286.9783704,47573.66293,0.0,,0.0,735.6520941000001,1.0,0.0,1.0,0.372143785,0.7143192270000001,3101.0,392.7505188,18.82743181,5758.732594,247.3859433,62.73499837,19.81793427,6.899,55166.97349,0.0,247330.3211,1.933663366,497.3231556,17.712498899999996,95.65945681,100.0,0.0,16.0,196.7177542,0.0,0.0,2.0,1.0,2.0,664.8886233,9
696.3459569,85135.95246,0.0,54119.63662999999,0.0,697.6006499,1.0,0.0,0.0,0.842546716,0.443868196,5974.0,448.1806518,68.67755554,4564.191278,169.7709323,19.88485251,21.17027756,4.026,53937.512220000004,1.0,134529.7672,4.206336208,366.7829975,12.49476941,232.115319,90.0,1.0,14.0,143.7380072,2.0,1.0,2.0,0.0,0.0,515.1195271,9
468.00581730000005,8472.78737,1.0,24502.60694,1.0,492.1899897,1.0,1.0,0.0,0.543725714,0.8634192620000001,7627.0,371.57928219999997,4.676877847,1286.279209,27.92082541,77.99700312,19.27639184,8.373,37657.16942,0.0,2949.800345,6.26426538,54.31206445,68.68573187,156.0019391,70.0,7.0,,503.2708291999999,2.0,1.0,3.0,1.0,0.0,304.67485849999997,1
491.797913,39892.74955,2.0,27047.84233,0.0,678.6014841,1.0,0.0,1.0,0.970767202,0.002914228,3016.0,467.4224252,71.08771387,3368.3291229999995,537.3349241000001,76.16292941,21.61995433,12.984000000000002,52275.69438,2.0,59218.45705,5.1441140260000005,243.3484273,77.77325811,163.9326377,70.0,7.0,,260.7852479,1.0,1.0,0.0,0.0,1.0,467.1729175,1
680.7289172000001,209965.2034,1.0,51724.89395,1.0,1256.736946,0.0,0.0,0.0,0.37727235200000003,0.8138988159999999,5162.0,846.2533704,62.59376772,10945.75857,541.2233721,77.47420736,29.09043435,10.838,101949.3119,2.0,856226.6948,1.209665663,925.3251832999998,96.18447246,226.9096391,80.0,4.0,13.0,627.6234003999999,4.0,2.0,0.0,0.0,1.0,805.1527892000001,10
492.9770597,157595.1357,1.0,27177.25695,0.0,895.0912814999999,0.0,0.0,0.0,0.490614779,0.123774091,3411.0,524.5969294,74.64780440000001,10639.60781,52.62043489999999,31.56185991,22.90408107,12.589,73315.75373,0.0,,2.168521611,959.0413952,22.2971441,164.32568659999998,100.0,0.0,14.0,484.84096689999996,3.0,2.0,4.0,0.0,1.0,654.099811,1
2240.600899,741802.9023,1.0,558567.1323,0.0,1147.4326740000001,0.0,0.0,1.0,0.293718695,0.439699426,4785.0,829.5629993,82.06659709,11591.3219,57.34437658,92.77660053,28.80213533,9.215,97118.95772,2.0,986485.1545,8.348026143,993.2195902999999,78.11429086,746.8669663,70.0,7.0,12.0,602.0697546,2.0,0.0,3.0,1.0,1.0,603.0080321,0
248.971281,36207.71094,0.0,6980.4014019999995,0.0,641.5264437000001,1.0,0.0,0.0,0.3102789,0.358998938,6502.0,375.65163160000003,70.14524681,5114.181277000001,485.80482390000003,16.57920906,19.38173448,3.498,49420.338130000004,1.0,190347.0457,8.740180121,436.2878014,96.36930441,82.99042701,60.0,2.0,8.0,141.09145680000003,1.0,0.0,0.0,1.0,0.0,519.6223901999999,9
98.712724,12207.25172,1.0,1125.593339,0.0,695.6631413,1.0,0.0,1.0,0.6448167370000001,0.549591158,7708.0,487.7336737,,4685.399935,648.1516763999999,40.491075,22.0846932,2.292,55427.340710000004,1.0,137635.9981,0.040114725,370.9932588,72.05141045,32.90424133,70.0,7.0,12.0,143.1397523,1.0,0.0,0.0,0.0,0.0,439.20701809999997,9
546.9099237,68829.71585,2.0,33426.799380000004,0.0,668.0328438999999,1.0,0.0,1.0,0.86069577,0.098085462,3964.0,474.71885769999994,87.2277302,4724.9981609999995,665.0628019,0.582151464,21.78804392,6.0360000000000005,53735.35367999999,0.0,142548.5668,0.408486635,377.55604460000006,85.00989547,182.30330790000002,70.0,7.0,11.0,156.3850423,3.0,1.0,2.0,1.0,2.0,406.060535,9
31.44976753,3417.040778,0.0,130.3819089,1.0,572.7954568,1.0,0.0,0.0,0.877837509,0.202839092,8248.0,381.80868530000004,76.12128607,4023.139822,308.42801299999996,88.42825701,19.53992542,1.7519999999999998,45128.2141,2.0,106244.8661,5.029434671000001,325.9522451,17.06801211,10.48325584,80.0,4.0,7.0,235.96574959999998,0.0,0.0,2.0,1.0,1.0,393.144831,4
300.28862549999997,39109.455630000004,2.0,10129.347170000001,0.0,731.1014527000001,1.0,1.0,1.0,0.961074834,0.189107037,5507.0,454.8480677,16.63980072,4816.882652,262.6319842,64.16274963,21.32716736,,56032.713520000005,0.0,152661.0648,3.5795637360000003,390.7186517,34.553655,,90.0,1.0,15.0,135.0905831,5.0,1.0,3.0,0.0,1.0,565.3326532000001,9
437.57109929999996,92174.64267999999,0.0,21430.13114,0.0,796.7772391,0.0,1.0,1.0,0.84790892,0.80426451,5966.0,501.8354775,70.45018792,7323.190879000001,735.0397613,5.127096269,22.401684699999997,6.034,63858.807129999994,2.0,399363.3207,9.115713851,631.9519924,71.81096794,145.8570331,40.0,3.0,8.0,146.60431440000002,1.0,1.0,1.0,0.0,0.0,563.8602202000001,8
315.54245719999994,103722.1627,0.0,11178.18552,0.0,1472.4702949999999,0.0,1.0,0.0,0.9414833,0.861099237,8544.0,976.3566206,,11814.0324,3.738209838,60.43172139,31.24670576,7.456,117649.0349,2.0,972456.1563,4.991681757,986.1319162999998,75.41770716,105.1808191,60.0,2.0,8.0,838.8127253,1.0,0.0,1.0,1.0,0.0,990.2722897,1
963.8085889,23675.30764,0.0,103545.3802,0.0,505.93790240000004,1.0,1.0,1.0,0.35867515200000005,0.021116367999999996,6106.0,365.1128173,67.21929382,1467.155392,154.08148730000002,67.09014692,19.10792551,9.894,38280.29115,1.0,5430.654668,1.547616008,73.6929757,73.14844532,321.2695296,80.0,4.0,13.0,474.92453190000003,2.0,0.0,1.0,1.0,0.0,339.93413849999996,1
110.57554569999999,677.1741631,1.0,1405.40866,1.0,87.2291351,1.0,0.0,1.0,0.091982497,0.19384160000000003,4619.0,63.4324936,8.615966281,310.5875704,714.4215221,21.86166677,7.96445187,11.380999999999998,6688.850471,0.0,337.5398758,,18.37225832,38.44758458,36.85851523,60.0,2.0,9.0,786.8642212,2.0,1.0,0.0,1.0,2.0,56.60533006,1
250.35130099999998,26575.22407,2.0,7057.425314,0.0,423.0499863,1.0,0.0,0.0,0.586155551,0.977595098,5151.0,307.8322769,21.01848235,3800.216497,15.11182054,29.15966141,17.54514967,10.849,35291.46967,2.0,101413.7108,3.441710463,318.4551944,57.59222042,83.45043367,70.0,7.0,10.0,379.0804037,4.0,1.0,0.0,1.0,2.0,228.31083519999999,7
105.0497122,12189.35261,0.0,1271.1767960000002,1.0,796.1330812000001,1.0,0.0,0.0,0.423482057,0.7521033020000001,8755.0,570.2539982999999,79.83140198,4621.532083,317.55834960000004,4.883946618,23.87999159,3.245,62950.395939999995,1.0,121175.2869,3.412715672,348.1024086,70.2652016,35.01657072,50.0,6.0,10.0,167.4008071,1.0,1.0,3.0,0.0,1.0,496.18848360000004,5
346.2015733,31005.54117,2.0,13442.681559999999,1.0,762.7960302,1.0,0.0,1.0,0.21698865,0.273601945,4321.0,555.7707739,14.97728736,3798.3180009999996,544.3900565,94.16124602,23.57479107,7.678999999999999,59872.97207,0.0,72187.67707,5.382738162000001,268.6776453,,115.4005244,50.0,6.0,8.0,239.6547957,1.0,2.0,4.0,0.0,0.0,471.46913839999996,5
1586.0104410000001,,0.0,280030.7945,0.0,1253.55422,1.0,0.0,0.0,0.188119635,0.70091052,9940.0,826.2238691,35.32330899,3168.862293,346.62243,33.79464701,28.74411016,4.06,91436.08952000001,1.0,22995.131019999997,6.478869888999999,151.6414555,4.939421848,528.6701469999999,100.0,0.0,13.0,683.7115679,3.0,1.0,1.0,1.0,2.0,989.5771847000001,0
351.7432862,36453.85645,1.0,13874.285469999999,0.0,566.1294629,1.0,1.0,1.0,0.518557568,0.8449748990000001,8266.0,374.3934653,56.58118487,3857.9171869999996,953.3975616,33.14982241,19.34924973,1.734,44348.86457,2.0,96666.9095,7.408484952,310.9130256,91.93996752,117.2477621,80.0,4.0,8.0,249.62362149999998,3.0,3.0,1.0,0.0,0.0,396.16808310000005,4
188.1832081,37759.092469999996,0.0,4007.496602,1.0,1051.523484,0.0,0.0,0.0,0.928076832,0.969090575,6622.0,711.8782385,20.96836513,,507.1638688,16.09423773,26.68104643,9.378,83312.78633999999,0.0,362346.3315,2.0851766019999998,601.9521006,78.25507685,62.72773602,100.0,0.0,14.0,309.51338260000006,4.0,2.0,2.0,0.0,0.0,701.2757193,7
612.3313182,196573.7188,1.0,41875.18191,0.0,1317.528871,0.0,1.0,0.0,0.8148819490000001,0.8659541609999999,6218.0,811.8552857999999,4.512167326,11254.46338,672.5497975,45.11313029,28.49307435,9.782,103886.0756,0.0,927513.997,8.724323316,963.0752811000001,32.48165175,204.11043940000002,70.0,7.0,12.0,736.9889392000001,3.0,0.0,0.0,1.0,0.0,981.1031712000001,1
