Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Avg_Satisfaction_with_previous_vote,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Overall_happiness_score,Most_Important_Issue,Married,Vote
0.7248188005862964,-0.2898774067933408,0.43381714163282636,0.7678317977164997,1.055169446398376,2.5316723674774493,0.7274483632594901,1.887317638560116,0.9394332552696033,0.26140643483271303,0.08712270120125892,0.8412459908707287,0.891135778060375,4,0,1
-0.7720703372635271,-0.8869509305564319,0.2976290227915388,-0.6653311892555754,-2.32046142296766,-1.0188154778488185,-2.2471598854672474,-1.604852255291513,-0.9192709573533546,1.3165282706862473,1.9557975991257102,2.260097834929421,-2.124128507832694,0,1,7
-0.3746231150377341,-0.19239592570666678,-0.3430741726663377,-0.4892846079145891,-0.7572089425806984,0.13811222170951387,-1.1035665827826406,0.338895050115663,-0.4257562357941695,-2.3763981548011226,-0.6603472579685216,-0.20074507420582055,-0.279668830007283,5,0,5
-0.08937904140948215,-0.3297620899104491,-1.5009827012691954,-0.27181196565869603,-0.5219061429191088,-0.6513387943642543,-0.47720366497179023,-0.558051993983895,-0.07156543574223163,0.7889673527594802,-0.6603472579685216,-0.2895467824500987,-0.3982192001494306,1,1,4
1.162670142581447,2.471475215590427,1.524869684622689,1.583457005135302,0.7965874764060594,1.378291487752721,0.5028619537921999,1.2437293095651973,1.4831182300377697,0.26140643483271303,-0.28661227838363135,0.22115318977740445,0.9707489561078358,4,0,1
-0.49665438819519064,-0.5418522630255576,-1.453007341222833,-0.5590650559199545,-0.5849826169678224,-0.5730467229190934,-0.5882539708553336,-0.4408315681200598,-0.5772838510160488,-0.2661544830940541,0.08712270120125892,-0.28803467032723357,-0.502783282893075,7,1,9
1.0984387881879936,1.469154980837382,-0.895874127781201,1.4525775363465028,0.6501456568230904,0.23624998274563913,0.839574341468161,0.4244115196166732,1.4033614301568982,-1.8488372368743555,-0.6603472579685216,-0.7274084571359213,-0.03701819064151483,3,0,3
-0.8293453945110325,-0.7019842449931644,-0.7856855589005229,-0.6785133762652369,-0.10419887583884896,-0.11010187081129806,0.003275022373488063,0.1048644691021423,-0.9903900451616661,-1.8488372368743555,-1.0340822375534118,-0.8095970637323622,-0.5710259859339948,3,1,3
-0.032202195095879925,-0.07253444207249249,-0.08184059925259506,-0.21905803466810142,-0.28760549785799366,-0.32951153997530097,-0.3619880476433056,-0.13033221101684442,-0.0005682971916144221,-0.2661544830940541,0.4608576807861492,-0.7860786690504282,-0.06359661341364745,7,1,9
-0.6668647390457818,-0.6090480628320578,-0.02055594577401518,-0.6331184240052423,-0.5194291773770621,-0.3938442448315516,-0.421896325197093,-0.20617756498231207,-0.7886359732981353,0.26140643483271303,0.4608576807861492,-0.4894032006561119,-0.0065688329162165784,4,1,9
-0.664794770300453,-0.5302999070772803,-0.18800542825841682,-0.6323807112253387,-0.053801535915418176,-0.024048633492312007,-0.08910331791879526,0.18924128647412253,-0.7860656695599203,0.7889673527594802,-0.6603472579685216,-1.125168326406899,-0.1286665489828509,1,0,11
-0.10288851938115416,-0.5480438010793799,1.4261332984627546,-0.2838295554425236,-0.967875948662822,-0.875978914807667,-0.5989027266244711,-0.9917768489541166,-0.0883403076973507,0.26140643483271303,0.08712270120125892,0.845620466198399,-1.6627318430766886,4,1,1
-0.2083326129608337,-0.15246740498871783,-1.0552761305158902,-0.3717596933129191,-0.11220584811876191,-0.19229534086696468,-0.12850902731742295,0.02047062597254617,-0.21927143385475362,0.26140643483271303,-1.0340822375534118,-1.0419418981683848,-0.12587880308315358,4,1,11
-0.5598810680060448,-0.0707436315159786,0.07848995883783026,-0.5897383898732509,2.4604336276627925,2.0224901925605696,2.5417716879621213,1.618495730795292,-0.6557931359553519,-0.7937154010208213,0.4608576807861492,1.8734195405192464,1.8266596373491983,2,0,7
-0.7377800797013643,-0.6558296497520549,-1.3391045509192103,-0.6559698174231353,-0.28921427692750845,-0.3470028507132248,-0.3528795520239211,-0.15059226616027238,-0.8766923556814954,0.26140643483271303,0.8345926603710394,-0.7767722365140554,-0.08186527761158656,4,1,9
0.7208350586881846,0.5655129443901838,-0.0595552707149295,0.7612345885876436,-0.1488222461907712,-0.311304406307394,-0.2400933637436985,-0.10951268431375952,0.934486598056786,0.26140643483271303,0.4608576807861492,-0.8521686118047003,0.16631709107388834,4,1,9
0.5239027221004003,0.42412572615545463,0.1673217545365793,0.4536234107234361,0.06956474472191569,-0.2864136362200754,0.12164528394697958,-0.08147688142195134,0.6899534828170436,-0.7937154010208213,0.08712270120125892,-1.0799051869858871,0.004373033394418821,2,1,9
-0.20071094121704697,-0.06036169473995138,-0.6169980026084734,-0.3657528489229492,-0.05772149576262651,0.004932389083665558,-0.1504599960684704,0.2168331380896613,-0.20980751790915095,1.3165282706862473,0.08712270120125892,-1.0866083061475407,0.02067375808863777,0,0,11
-0.2740536711900802,-0.3866702227637303,-0.7683525255934498,-0.4213006288915196,-0.20596012279229922,-0.5592171312455569,-0.19639919231394384,-0.4212193483097201,-0.30087801667528935,-0.2661544830940541,0.4608576807861492,-0.615669758766894,0.03863953359287721,7,1,9
-0.14411410127944968,0.13183242965492747,0.5220299004277514,-0.3194465618494959,1.574887139795007,0.337717639157359,1.8886055017470844,0.5093928008952132,-0.13953058011715166,0.26140643483271303,-0.28661227838363135,0.393899414658628,0.8052584494993504,4,0,7
-0.7035452267103129,-0.28834670692502734,1.4976320608544307,-0.6455257842861246,2.1641740230082864,2.3418923725782137,2.1816502170577103,1.7895272210235567,-0.834182550467113,1.3165282706862473,0.8345926603710394,1.589537415012296,1.462395634420432,0,0,10
-0.7016496230884804,-0.6083753751667635,-1.5830050910258804,-0.6449154426935636,-0.11090027914876396,-0.25580446302097976,-0.1615407285715505,-0.04764197729025984,-0.8318287580899114,-0.7937154010208213,0.4608576807861492,-0.9864033037587032,-0.03459879784385269,2,1,9
-0.35396310509176165,-0.320568300094624,-1.0342288757858729,-0.47609119287705537,-0.08197267585363485,-0.2885401740624291,-0.09469621471784767,-0.08385341805114825,-0.4001024666886503,-0.2661544830940541,0.4608576807861492,-0.9974459816781931,-0.0054892147045935554,7,1,9
1.0590863157807493,0.7948989465524209,-0.9847059234799501,1.374299417299648,-0.21933076528522077,-0.3532034395092222,-0.2640154019016908,-0.15783719181192746,1.3544970190276813,-0.7937154010208213,-0.28661227838363135,-0.8331002029484561,-0.036335266809218746,2,1,9
-0.636847064239818,-0.33015457577276397,-1.6291233403607708,-0.6220278990712643,0.7326752981783746,1.0199296905274562,0.8020425882796733,1.013145830530068,-0.7513626860465568,-0.2661544830940541,-1.7815521967231924,-0.27130854073027216,-0.05018309651823454,7,0,6
0.5822678549241952,0.7677985359887428,-0.25269478470802836,0.5410060521951566,0.06456250601056426,0.061759439180653804,0.08250610279684874,0.26982940775218417,0.762426129933068,0.7889673527594802,-0.6603472579685216,-1.164918710244703,-1.1303218351342879,1,0,4
-0.7734257683791225,-0.6701666030674952,0.05527607494442917,-0.6656786180064003,-0.22602362231827614,-0.25397286039691125,-0.31184613689186635,-0.04563895197843453,-0.9209540115361866,-0.7937154010208213,0.08712270120125892,-0.8786945885655174,-0.01367911956543607,2,1,9
-0.12198312421735893,0.2542091733484931,-0.5297137991692843,-0.3005241633023563,0.2535947197586177,0.5974835295925633,0.0997290988171302,0.7135001254039595,-0.11205029499905055,-1.3212763189475885,-0.6603472579685216,-0.7158511553019355,0.22481656162509886,6,0,8
0.37064636771201087,0.1127339980023045,-0.7819713374775786,0.23934901739309852,-0.5219567096732205,-0.4926512102458184,-0.5417052104869674,-0.3306705479343805,0.4996533300972689,0.7889673527594802,0.8345926603710394,-0.4417096524108954,-0.3920555632303024,1,1,9
-0.06560851066420309,0.41792751354723257,0.16082186704642723,-0.25025179732038405,0.7880403365209033,0.19654417240524497,0.945644499150495,0.8978479628594769,-0.04204929769606813,0.26140643483271303,-1.7815521967231924,-0.30033627921082934,-0.1480120437185899,7,0,6
0.19402504864835715,0.30745924227705407,-1.8049298210467968,0.01967144480801241,-0.054823022459329684,-0.03989810484398945,-0.09791063800535633,0.17398208260597842,0.28034063585033026,-0.7937154010208213,-1.7815521967231924,-1.1302963909948522,-0.09290716221342622,2,1,4
-0.6626319785928133,-0.5990146075166838,-1.5774337588914638,-0.6316056335562579,-0.1067244238297709,-0.36518043601580624,-0.06571845048130619,-0.17192702845483832,-0.7833801064438715,1.3165282706862473,0.4608576807861492,-0.9142420880548828,-0.1320603390393016,0,1,9
0.6800605516156517,0.1577091632966462,-1.5953858291023608,0.6945646533238036,0.32360563091108857,-0.63365198507749,0.37464499445420013,-0.5305657345144508,0.8838564306279624,1.3165282706862473,1.347506800853095,-0.24807424866544708,0.747988053921107,0,1,2
-0.28929452487337237,-0.10463155971956206,-0.13817295750058184,-0.43221186023583197,-0.13429052936855027,0.12939814004582,-0.23640400924036373,0.33112985167965325,-0.319802757480229,-0.7937154010208213,-1.7815521967231924,-0.9556357527262317,-0.15540040599570223,2,0,11
1.0211221041778633,1.4870788284664127,0.8278341309168252,1.3001563217967194,0.13202144268110333,0.3528687218095165,-0.08141895050482915,0.5218065129423799,1.3073564270780251,-1.3212763189475885,-1.407817217138302,-0.75966494839021,0.4023341676574306,6,0,8
-0.9162419937982902,-0.8952394152874958,0.5913620336560435,-0.6926506377345684,-1.0390113519573647,-1.0180461928777715,-0.5240514495066728,-1.5937238694983318,-1.0982905376747722,-0.2661544830940541,-0.28661227838363135,1.3299230712741121,-1.7027891320066546,7,1,1
0.06015287143065531,0.22671170799207122,-0.07441215640670636,-0.12738468560919225,0.21648801917227167,0.05377375575678389,0.2163173597091265,0.26246733556479257,0.11411003621481708,0.26140643483271303,0.08712270120125892,-1.2377090964988815,0.07996719400705693,4,0,9
-0.06443552175655373,-0.284352671853395,0.2793674341287297,-0.2491741902591684,-0.473867903204378,-0.6120165870556906,-0.41700460843543463,-0.4977791179790462,-0.040592784071200226,1.3165282706862473,-0.6603472579685216,-0.3414345607748146,-0.4731357718773599,0,1,4
0.6092060061802123,0.22479987858582914,-0.3570025030023785,0.5824124067123368,-0.47892353087943046,-0.544378223780085,-0.45703212175958935,-0.40049840410999255,0.7958755380129342,-0.7937154010208213,-1.7815521967231924,-0.43283951435289947,-0.4012916667390131,2,1,4
2.85209457553548,2.878821859806783,-0.40404930769300523,1.102342162536395,1.625487378528186,-0.05567845799058725,2.11366388288648,0.34002956617704305,3.580895703928144,0.26140643483271303,-0.28661227838363135,0.4638895722223467,0.6337410975613555,4,1,0
-0.24316416348399902,-0.3995920706928384,0.01689578690733881,-0.398519410783085,-0.509537792225743,-0.615459429632364,-0.44282763441851225,-0.5029376639358772,-0.26252216502657055,-0.7937154010208213,-1.7815521967231924,-0.31522773450103814,-0.49618129777944386,2,1,4
0.1553530090784281,0.010692141112213178,-0.9200165670303385,-0.1459141299522821,-0.25089963412805444,-0.4257722264554972,-0.32091153283305923,-0.24526072250194475,0.2323211261552799,0.26140643483271303,0.08712270120125892,-0.7185571296924401,0.07248575823170245,4,1,9
-0.6443429942273534,-0.5144402085149988,-0.5906889341959518,-0.624876394082278,0.5179913151367225,-0.0458524688442938,0.7045448058315446,0.16821771156556256,-0.7606704673470436,-2.3763981548011226,-1.407817217138302,-0.9115035413255385,0.004530647936231093,5,1,3
-0.7839660114488857,-0.7927911159157617,1.79353170088232,-0.6683216559401453,-1.3264638748580568,-0.8346439548696218,-1.077527646937036,-0.8948066590210472,-0.9340419506916452,0.7889673527594802,0.08712270120125892,1.1059108277742467,-1.8770314291302062,1,1,1
1.0267508822979095,0.7504610304389406,0.2765817680615217,1.3110640051578037,-0.0791406310427187,-0.3677838568198094,-0.01755414395503488,-0.17500664577093392,1.3143457441515152,-0.2661544830940541,0.4608576807861492,-0.9232344558444159,-0.15455246795831698,7,1,9
-0.3947330326722498,-0.2991731001856538,-1.772120865144123,-0.5017430729694844,-0.059713461704223314,-0.13137812396194282,-0.06542057311952407,0.08339620900905129,-0.45072694824222054,0.7889673527594802,-0.6603472579685216,-1.1168232912220464,-0.13862075911437907,1,1,4
1.0293896601542218,1.0176500823196584,-1.4050319811764702,1.3161877474021817,-0.1482393067718315,-0.14136255079873045,-0.16005348328512856,0.07323338369792139,1.3176223450636053,0.7889673527594802,-0.6603472579685216,-0.9978549481007163,-0.23550939444436456,1,1,4
0.3333724706249255,0.5784785197282071,-0.2471234525736124,0.19055804899071463,0.3497207718943536,0.1662390048975835,0.4748254337251224,0.36376224769602333,0.45336990977398406,-2.3763981548011226,-1.7815521967231924,-0.9953032250484012,-0.20810072655188713,5,0,3
-0.7220274249430012,-0.6737973580541488,-0.10381640933834796,-0.6513003928273217,-0.3073974651570938,-0.49695402333609723,-0.31899550611584365,-0.3363452698145544,-0.8571321055729357,1.3165282706862473,1.2083276399559297,-0.6402429674644596,-0.11072135734920985,0,1,9
-0.40412209961041157,-0.5231817333488276,-1.1648456624927443,-0.5074301658534596,0.24530781477225608,-0.6590228286834205,0.2969167036894179,-0.5701970122000005,-0.46238545899731626,-0.7937154010208213,-0.6603472579685216,-0.2735028478932305,0.6698845526528353,2,1,2
-0.02002319193591404,0.8657906647402885,0.45919765468961204,-0.20742586750777456,1.487549609849664,2.044292527119663,1.0465641234717156,1.630447440545968,0.014554508840174868,0.26140643483271303,1.2083276399559297,1.4031646439296017,2.070207909444129,4,0,1
-0.1575103895441376,-0.3375287054242926,-1.2335587588172123,-0.33067792515830285,-0.13726605435361408,-0.6035787065613003,-0.06858723863441747,-0.4852269821502428,-0.15616490259793406,1.3165282706862473,-1.6772779880950606,-0.588988616699878,0.0062515326490691575,0,1,9
0.10085373692965896,1.0968667525831388,1.9071249727340307,-0.08445007122747207,0.8943476758908843,2.113023362985062,0.829960971216799,1.6678491970998233,0.16464876206691026,0.26140643483271303,-0.28661227838363135,0.4294950108700153,0.034237847166514984,4,0,10
0.2630833909285647,1.0343754931555187,1.2970641040154434,0.10208864510752781,0.5810608593739202,1.2346944416321923,0.21962903499126557,1.1535512166501345,0.36609116290982224,-0.7937154010208213,-0.28661227838363135,0.10507634799804434,0.954778316957265,2,0,1
0.913192095243879,0.11861951164530049,0.7628352560153012,1.0967404026410723,-0.6173054366985917,-0.7426954481093537,-0.8276099421613775,-0.7118146803262635,1.173338511376254,-0.2661544830940541,-0.6603472579685216,0.03763729782824386,0.39074042735773434,7,1,12
1.5273241425781312,-0.2898774067933408,0.20136878424690105,-0.07799832187521245,0.5279106554478299,0.020834583633027457,0.5473673847349587,0.23180788452376214,1.9401957334191342,0.7889673527594802,1.58206261954082,-0.776368763112092,0.4832182138108007,1,0,12
0.5143190010469042,-0.026699819850559057,-0.8844219450604565,0.4395796628231534,0.1627638852336018,-0.6975596675988355,0.17286704867720415,-0.6331399298678112,0.6780532682656822,0.7889673527594802,1.58206261954082,-0.1806784275066984,0.7363692781745613,1,1,2
0.5504352098276148,-0.024626603778629803,-0.998324735364079,0.4929518773277463,-0.783742448026501,-0.710663332898846,-0.7230219606916624,-0.6553849101725034,0.7228991738941662,-0.7937154010208213,-2.1552871763080828,0.05330245989643635,-0.7332608591260812,2,1,4
-0.45419318159028377,-0.3562099292652333,0.0023484196674740743,-0.5363657424884258,-0.10670920108351983,-0.18522652601560852,-0.07784978409081533,0.0781134695499226,-0.5245592892833159,-0.2661544830940541,-1.7815521967231924,-1.0032281151844344,-0.307578474045582,7,1,4
-0.7782785095898739,-0.6347810517371152,0.15463149800818674,-0.6669083914252092,0.11923797329976982,0.03407314364087342,0.08417340448676376,0.24418754048543304,-0.9269797152601765,-1.8488372368743555,-1.407817217138302,-1.2889389778472082,-0.019899545395299964,3,0,3
-0.1578083319820183,-0.11046414871018037,-0.13291114381807798,-0.3309258090391054,0.5426615511905774,-0.19949460249980444,0.8858212505256348,0.012883585195243198,-0.15653486110084047,-1.8488372368743555,-0.28661227838363135,-0.6616828736904493,-0.31466979677780765,3,1,3
-0.9903016644563073,-0.875687400946562,0.9414274027685354,-0.6991213098787796,-0.8076947928499347,-0.7329571497663949,-0.7723219858452064,-0.694332574211571,-1.190251270314812,0.26140643483271303,1.2083276399559297,0.07259558143548549,-0.6550087330476798,4,1,12
-0.6964765249896585,-0.2725813113439939,0.9751649140269453,-0.6432327101470754,1.7510748564010958,2.3736925593778815,1.683257144696365,1.806102134643032,-0.825405263482107,1.3165282706862473,1.58206261954082,1.5079052308590735,1.867848207650332,0,0,1
0.13427977023138774,-0.25809678418551385,1.181613721452261,-0.04803007440490278,-0.45194654379971144,-0.7143855600551525,0.1640755672929419,-0.6617885960500922,0.20615424630447476,1.3165282706862473,0.4608576807861492,0.8010112353542583,-1.9857462383048443,0,1,1
-0.29487508723952,-0.19048198512903386,-0.9676824086247892,-0.4361527226100319,0.5639303145833935,-0.10978865283666257,0.8755798816344164,0.12383982602205916,-0.32673220530338515,-2.3763981548011226,-0.6603472579685216,-0.705905558887058,-0.28152436160719274,5,1,3
0.9199545660316026,0.40248578443212885,-1.5192442899320047,1.109165500770595,-0.5448214172461561,-0.5687167668384632,-0.511415793503346,-0.43465908467276937,1.1817355477539044,1.3165282706862473,-0.6603472579685216,-0.3349969138737253,-0.5006110921148503,0,1,4
0.5614012730454234,0.6548803006876462,-1.8315484079112305,0.5093990349019384,-0.0002993697650264087,-0.0551289032495367,0.029968954020534715,0.15920215739476154,0.7365158589145804,1.3165282706862473,-0.6603472579685216,-1.1377980517800197,-0.2314359424372385,0,1,4
-0.29340992609680566,-0.4075069402390113,-1.104180045917989,-0.43512088186596104,-0.4518989679008884,-0.5734912829635553,-0.6243512588456845,-0.4414669807133058,-0.32491289836783305,0.7889673527594802,-0.28661227838363135,-0.3321061511551293,0.275261059430397,1,1,11
-0.79246596979229,-0.7139624899604862,-0.38021638689577986,-0.670377345075327,-0.35704378365952183,-0.43511398700717685,-0.5144293098905234,-0.25689256974342745,-0.9445964452779515,-0.7937154010208213,-0.6603472579685216,-0.5587670392022835,0.2044665014007197,2,1,9
0.22992084142193076,0.17605020512096536,-0.3517406893198741,0.0619539836570655,-0.07429984727902393,-0.2850113476221044,-0.06540528813195728,-0.07991161505924148,0.3249128486898518,0.26140643483271303,0.08712270120125892,-1.0148679908300258,-0.06520019124740958,4,1,9
1.1972456780797756,0.3447679691257674,1.5143460572576797,1.6555076735685166,0.1785604175228038,-0.7042866407652344,0.31058914401698234,-0.6445026007345027,1.526051066046602,0.26140643483271303,0.08712270120125892,-0.3437914738753481,0.38960232029491376,4,1,12
-0.4791845323026431,-0.32767835467018214,0.4192697743929619,-0.5499301600380612,0.6541242044892382,0.04699001870230757,0.9110933785847574,0.2561918722582604,-0.5555913328177656,-2.3763981548011226,-1.7815521967231924,-0.7180157569691674,-0.09771229707418835,5,0,3
-0.9407961452887499,-0.8303803691545397,-0.27498011324569394,-0.6953647846874674,-0.36914763908384507,-0.49603745978237107,-0.33497825397997105,-0.3351345287491084,-1.1287797059522406,-0.7937154010208213,-1.7815521967231924,-0.573329788007971,-0.34075962774286694,2,1,4
0.5239146112157164,0.5747192339292214,-0.40621593685638924,0.024684100430616213,-0.05631632986968347,-0.10994760383253263,-0.0742248490055344,0.10501920910787563,0.6899682456663193,0.26140643483271303,-1.0340822375534118,-1.1290233384046477,-0.11438956297559968,4,1,4
-0.13959453032410452,-0.17428818250476874,-0.9079453474057699,-0.315619491347134,-0.22769735626040719,-0.3543988670439435,-0.24369470122975626,-0.1592378113595109,-0.13391857735730647,-0.2661544830940541,-0.28661227838363135,-0.8331830601980625,-0.13600691870609102,7,1,9
0.733745822908911,2.375846742728816,0.6275756925297495,0.7826691776034674,2.3555065690671446,2.470518222322001,2.2670185450810845,1.8560974602793368,0.9505180406256735,0.7889673527594802,1.2083276399559297,1.978354646373152,2.0038583203993583,1,0,1
-0.7953146316808167,-0.7702723189849497,-1.4084366841475024,-0.67105115723198,0.21457419149529194,-0.7251837549377729,0.26191838194164857,-0.6805875887591506,-0.9481336611467588,0.7889673527594802,0.08712270120125892,-0.13679548274074524,0.734053056117155,1,1,2
-0.3957852219480614,0.16206389902922097,1.5347742750838727,-0.5023845039727955,1.6987305446361243,1.7559846234698524,1.4739575671437464,1.4687901129359877,-0.4520334635947236,0.26140643483271303,1.2083276399559297,1.258973045064029,1.8336281059819475,4,0,1
0.1478494642395505,0.12253458096402245,-0.08803096829083529,-0.03294652530890898,-0.16722968801308763,-0.2613206495911455,-0.2009618524039449,-0.05368892395842926,0.2230038891947768,0.26140643483271303,1.2083276399559297,-0.9505170228163481,-0.08589423143573224,0,1,9
0.731913594701851,0.3388369261711083,-1.7677876068173546,0.7796177941607487,-0.23866195878467286,-0.5202248527415054,-0.23978464390917154,-0.3674463820486284,0.9482429420888955,0.26140643483271303,0.8345926603710394,-0.6546144778740686,-0.020042912168282162,4,1,9
-0.7096928317201429,-0.6022779342092756,-1.141631778599343,-0.6474820360419207,-0.0840197043599897,-0.18485062635374294,-0.12168023234515388,0.02828183554352327,-0.8418161015429265,-0.2661544830940541,-1.407817217138302,-1.06770739761223,-0.026561324640161914,7,1,4
-0.30319744054377423,-0.3280088783771253,-1.5935287183908888,-0.44197562932404466,-0.19777614929965628,-0.4019511758164323,-0.12281509357592493,-0.21600548361702462,-0.3370661654862858,-0.7937154010208213,-0.28661227838363135,-0.7761467093330529,-0.3280003571939638,2,1,9
-0.3562146620490223,-0.2898774067933408,2.1200736676494985,-0.4775484252553354,2.380525998803339,2.7223603744512266,2.4678916771804777,1.9829801715473983,-0.402898250488506,-0.7937154010208213,-1.0340822375534118,1.852080097512973,1.3846615115802297,2,0,10
-0.4835558116802199,0.1860254658614199,1.61555859103291,-0.5522426727274156,1.8584071529436081,2.864611884135066,1.5146078279233326,2.0527668134611905,-0.5610191998719499,0.7889673527594802,1.58206261954082,1.7605837247607157,1.9298245288959603,1,0,1
-0.3084566832147069,-0.5735778844809886,0.4075080732203049,-0.4456219420415277,0.16323301716742628,-0.8156141643240424,0.2578339094022905,-0.8537790483148908,-0.3435966270010746,-1.3212763189475885,-0.6603472579685216,-0.01035149709155756,0.6627822137087125,6,1,5
-0.3625160957951268,0.16710258784944174,2.0272181320758933,-0.48160156172508234,0.4425236696015975,1.514890822289415,0.22576877553805144,1.327042032701254,-0.4107228127426815,-0.7937154010208213,-0.28661227838363135,-0.046703005035167465,0.16259231935729432,2,0,1
-0.5895159349753801,-0.557821168090074,0.15091727658524237,-0.6028274635585241,-0.23904516767636033,-0.42648171454698974,-0.21422876288975473,-0.24614093025297026,-0.6925910863496783,-0.7937154010208213,0.08712270120125892,-0.7575913956422791,-0.20460784991927372,2,1,9
2.244098600699108,0.8502577940427198,2.1751679520898377,0.09564995636033952,0.6183387509612709,0.8411712789323873,0.29883293466584615,0.8905415469688188,0.3595555461269992,-0.7937154010208213,0.08712270120125892,0.010908220038658673,1.1013266392651082,2,0,1
0.9504618031024604,1.2603275921545996,0.6473848734521184,1.165750358632643,0.36818859401620285,0.18561653709174009,0.5927883069441221,0.3807233962484397,1.2196167301529803,-0.2661544830940541,0.4608576807861492,-0.7321756548748618,-0.505603025293648,7,0,12
-0.54489882753461,-0.45907017326622274,0.24470136751458368,-0.5828082532591438,-0.12976826724682697,-0.20608866436613346,-0.21303179406146056,0.005905184022569755,-0.6371895180808911,0.7889673527594802,0.8345926603710394,-0.9741364538234061,0.0698068990561413,1,1,9
-0.652657517414152,-0.43773561812654693,0.0565141487520771,-0.6279744439385511,-0.7156451951694278,0.437048904849656,-1.195205885189697,0.5895661181378805,-0.7709947050502974,-2.3763981548011226,-1.407817217138302,-0.07333342350081067,-0.021301611284675413,5,0,5
1.2743339383975434,0.22006961734382066,0.690717456719801,1.820177116714032,0.25070707798405173,-0.7816142047795421,0.76036304022723,-0.7849172256436763,1.6217724320391123,1.3165282706862473,1.9557975991257102,-0.04552830170238486,-0.5619917811193097,0,1,12
0.13480405481328211,0.09084650772246146,-0.43902489275906337,-0.04745050046611153,0.16005760243642297,-0.29168671882248565,-0.0333841910773324,-0.08737619674951563,0.2068052566796246,-2.3763981548011226,-1.407817217138302,-0.39605565224993955,0.8992430894592361,5,1,5
-0.6847023679898491,-0.825121249985496,0.6269566556259253,-0.5347553980616581,-0.9605019329127261,-0.9733302419706096,-0.8362473574663268,-1.2998401718243295,-0.8107851592777757,-0.2661544830940541,0.08712270120125892,0.6354054441125948,-0.6295546002679998,7,1,10
